Region,State,Year,Population,Total Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Agg-Aslt Rate,Burglary Rate,Larceny Rate,MVTheft Rate,Murder,Rape,Robbery,Agg-Aslt,Burglary,Larceny,MVTheft,Total,Violent,Property,Latitude,Longitude
New England,Connecticut,2008,3502932,0.027961433450607,0.003065146568646,0.024896286881961,0.000037682718363,0.000194123094596,0.001154175987430,0.001679164768257,0.004312672926566,0.018045454493550,0.002538159461845,132,680,4043,5882,15107,63212,8891,97947,10737,87210,41.5834,-72.7622
New England,Connecticut,2009,3518288,0.026493851555075,0.003009418217042,0.023484433338033,0.000030128289668,0.000186738550113,0.001137200820399,0.001655350556862,0.004312324630616,0.017051475035586,0.002120633671831,106,657,4001,5824,15172,59992,7461,93213,10588,82625,41.5834,-72.7622
New England,Connecticut,2010,3574097,0.024745551114030,0.002813857598157,0.021931693515873,0.000036372823681,0.000163118124662,0.000994097250298,0.001620269399515,0.004244988314531,0.015810147290351,0.001876557910991,130,583,3553,5791,15172,56507,6707,88443,10057,78386,41.5834,-72.7622
Northeast,Delaware,1973,576000,0.045826388888889,0.003500000000000,0.042326388888889,0.000059027777778,0.000157986111111,0.000902777777778,0.002380208333333,0.012194444444444,0.025263888888889,0.004868055555556,34,91,520,1371,7024,14552,2804,26396,2016,24380,39.3498,-75.5148
Northeast,Delaware,1974,573000,0.059495636998255,0.004431064572426,0.055064572425829,0.000102966841187,0.000172774869110,0.001279232111693,0.002876090750436,0.015178010471204,0.034598603839442,0.005287958115183,59,99,733,1648,8697,19825,3030,34091,2539,31552,39.3498,-75.5148
Northeast,Delaware,1975,579000,0.066682210708117,0.003920552677029,0.062761658031088,0.000072538860104,0.000181347150259,0.001571675302245,0.002094991364421,0.018262521588947,0.039269430051814,0.005229706390328,42,105,910,1213,10574,22737,3028,38609,2270,36339,39.3498,-75.5148
Northeast,Delaware,1976,582000,0.062644329896907,0.003216494845361,0.059427835051546,0.000061855670103,0.000176975945017,0.001286941580756,0.001690721649485,0.015426116838488,0.039158075601375,0.004843642611684,36,103,749,984,8978,22790,2819,36459,1872,34587,39.3498,-75.5148
Northeast,Delaware,1977,582000,0.062101374570447,0.003821305841924,0.058280068728522,0.000060137457045,0.000249140893471,0.001570446735395,0.001941580756014,0.016826460481100,0.036783505154639,0.004670103092784,35,145,914,1130,9793,21408,2718,36143,2224,33919,39.3498,-75.5148
Northeast,Delaware,1978,583000,0.063538593481990,0.004406518010292,0.059132075471698,0.000066895368782,0.000204116638079,0.001454545454545,0.002680960548885,0.016236706689537,0.037926243567753,0.004969125214408,39,119,848,1563,9466,22111,2897,37043,2569,34474,39.3498,-75.5148
Northeast,Delaware,1979,582000,0.065257731958763,0.005372852233677,0.059884879725086,0.000056701030928,0.000278350515464,0.001293814432990,0.003743986254296,0.015274914089347,0.039658075601375,0.004951890034364,33,162,753,2179,8890,23081,2882,37980,3127,34853,39.3498,-75.5148
Northeast,Delaware,1980,594779,0.067766346827982,0.004747982023575,0.063018364804406,0.000068933166773,0.000242106732080,0.001370256851705,0.003066685273017,0.016305215886909,0.042161878613737,0.004551270303760,41,144,815,1824,9698,25077,2707,40306,2824,37482,39.3498,-75.5148
Northeast,Delaware,1981,598000,0.066892976588629,0.005090301003344,0.061802675585284,0.000066889632107,0.000284280936455,0.001411371237458,0.003327759197324,0.016098662207358,0.041403010033445,0.004301003344482,40,170,844,1990,9627,24759,2572,40002,3044,36958,39.3498,-75.5148
Northeast,Delaware,1982,602000,0.063848837209302,0.005598006644518,0.058250830564784,0.000053156146179,0.000308970099668,0.001224252491694,0.004011627906977,0.014448504983389,0.039686046511628,0.004116279069767,32,186,737,2415,8698,23891,2478,38437,3370,35067,39.3498,-75.5148
Northeast,Delaware,1983,606000,0.054660066006601,0.004531353135314,0.050128712871287,0.000041254125413,0.000377887788779,0.001153465346535,0.002958745874587,0.012234323432343,0.034501650165017,0.003392739273927,25,229,699,1793,7414,20908,2056,33124,2746,30378,39.3498,-75.5148
Northeast,Delaware,1984,613000,0.050068515497553,0.004357259380098,0.045711256117455,0.000040783034258,0.000489396411093,0.001159869494290,0.002667210440457,0.010893964110930,0.032213703099511,0.002603588907015,25,300,711,1635,6678,19747,1596,30692,2671,28021,39.3498,-75.5148
Northeast,Delaware,1985,622000,0.049612540192926,0.004332797427653,0.045279742765273,0.000048231511254,0.000475884244373,0.001242765273312,0.002565916398714,0.010974276527331,0.031572347266881,0.002733118971061,30,296,773,1596,6826,19638,1700,30859,2695,28164,39.3498,-75.5148
Northeast,Delaware,1986,633000,0.048315955766193,0.004270142180095,0.044045813586098,0.000048973143760,0.000568720379147,0.001241706161137,0.002410742496051,0.010423380726698,0.030903633491311,0.002718799368088,31,360,786,1526,6598,19562,1721,30584,2703,27881,39.3498,-75.5148
Northeast,Delaware,1987,644000,0.049388198757764,0.004307453416149,0.045080745341615,0.000051242236025,0.000684782608696,0.001225155279503,0.002346273291925,0.010204968944099,0.031759316770186,0.003116459627329,33,441,789,1511,6572,20453,2007,31806,2774,29032,39.3498,-75.5148
Northeast,Delaware,1988,660000,0.047990909090909,0.004516666666667,0.043474242424242,0.000051515151515,0.000743939393939,0.001187878787879,0.002533333333333,0.010406060606061,0.030036363636364,0.003031818181818,34,491,784,1672,6868,19824,2001,31674,2981,28693,39.3498,-75.5148
Northeast,Delaware,1989,673000,0.048652303120357,0.005564635958395,0.043087667161961,0.000050520059435,0.000845468053492,0.001387815750371,0.003280832095097,0.009022288261516,0.030154531946508,0.003910846953938,34,569,934,2208,6072,20294,2632,32743,3745,28998,39.3498,-75.5148
Northeast,Delaware,1990,666168,0.053603595489426,0.006552401196095,0.047051194293331,0.000049537053716,0.000881159107012,0.001648232878193,0.003973472157174,0.009704759159852,0.032907614895942,0.004438820237538,33,587,1098,2647,6465,21922,2957,35709,4365,31344,39.3498,-75.5148
Northeast,Delaware,1991,680000,0.058694117647059,0.007142647058824,0.051551470588235,0.000054411764706,0.000864705882353,0.002147058823529,0.004076470588235,0.011276470588235,0.036523529411765,0.003751470588235,37,588,1460,2772,7668,24836,2551,39912,4857,35055,39.3498,-75.5148
Northeast,Delaware,1992,689000,0.048484760522496,0.006211901306241,0.042272859216255,0.000046444121916,0.000857764876633,0.001512336719884,0.003795355587808,0.009576197387518,0.029635703918723,0.003060957910015,32,591,1042,2615,6598,20419,2109,33406,4280,29126,39.3498,-75.5148
Northeast,Delaware,1993,700000,0.048721428571429,0.006858571428571,0.041862857142857,0.000050000000000,0.000770000000000,0.001867142857143,0.004171428571429,0.008920000000000,0.029790000000000,0.003152857142857,35,539,1307,2920,6244,20853,2207,34105,4801,29304,39.3498,-75.5148
Northeast,Delaware,1994,706000,0.041475920679887,0.005610481586402,0.035865439093484,0.000046742209632,0.000756373937677,0.001259206798867,0.003548158640227,0.007903682719547,0.024461756373938,0.003500000000000,33,534,889,2505,5580,17270,2471,29282,3961,25321,39.3498,-75.5148
Northeast,Delaware,1995,717000,0.051587168758717,0.007249651324965,0.044337517433752,0.000034867503487,0.000801952580195,0.001987447698745,0.004425383542538,0.009052998605300,0.031142259414226,0.004142259414226,25,575,1425,3173,6491,22329,2970,36988,5198,31790,39.3498,-75.5148
Northeast,Delaware,1996,725000,0.048948965517241,0.006682758620690,0.042266206896552,0.000042758620690,0.000626206896552,0.001798620689655,0.004215172413793,0.008041379310345,0.029882758620690,0.004342068965517,31,454,1304,3056,5830,21665,3148,35488,4845,30643,39.3498,-75.5148
Northeast,Delaware,1997,732000,0.051382513661202,0.006778688524590,0.044603825136612,0.000024590163934,0.000650273224044,0.001795081967213,0.004308743169399,0.007677595628415,0.031846994535519,0.005079234972678,18,476,1314,3154,5620,23312,3718,37612,4962,32650,39.3498,-75.5148
Northeast,Delaware,1998,744000,0.053631720430108,0.007623655913978,0.046008064516129,0.000028225806452,0.000670698924731,0.001942204301075,0.004982526881720,0.008595430107527,0.033130376344086,0.004282258064516,21,499,1445,3707,6395,24649,3186,39902,5672,34230,39.3498,-75.5148
Northeast,Delaware,1999,754000,0.048350132625995,0.007339522546419,0.041010610079576,0.000031830238727,0.000701591511936,0.001978779840849,0.004627320954907,0.006956233421751,0.030018567639257,0.004035809018568,24,529,1492,3489,5245,22634,3043,36456,5534,30922,39.3498,-75.5148
Northeast,Delaware,2000,783600,0.044780500255232,0.006844053088310,0.037936447166922,0.000031904032670,0.000541092394079,0.001778968861664,0.004492087799898,0.006656457376212,0.027258805513017,0.004021184277693,25,424,1394,3520,5216,21360,3151,35090,5363,29727,39.3498,-75.5148
Northeast,Delaware,2001,796599,0.040505950923865,0.006110979300752,0.034394971623113,0.000028872745258,0.000527241435151,0.001451169283416,0.004103695836927,0.006457452243852,0.024448938550011,0.003488580829250,23,420,1156,3269,5144,19476,2779,32267,4868,27399,39.3498,-75.5148
Northeast,Delaware,2002,805945,0.039460509091812,0.006000409457221,0.033460099634590,0.000032260265899,0.000444199045841,0.001431859494134,0.004092090651347,0.006644373995744,0.023022662836794,0.003793062802052,26,358,1154,3298,5355,18555,3057,31803,4836,26967,39.3498,-75.5148
Northeast,Delaware,2003,818166,0.040906124185068,0.006752908334006,0.034153215851062,0.000025667162898,0.000452230965354,0.001761256273177,0.004513753932576,0.007414143340105,0.023140780721761,0.003598291789197,21,370,1441,3693,6066,18933,2944,33468,5525,27943,39.3498,-75.5148
Northeast,Delaware,2004,830069,0.038985915628701,0.006150091137002,0.032835824491699,0.000033732135521,0.000430084727896,0.001617937785895,0.004068336487690,0.006829552723930,0.023233008340271,0.002773263427498,28,357,1343,3377,5669,19285,2302,32361,5105,27256,39.3498,-75.5148
Northeast,Delaware,2005,841741,0.037513914612690,0.006334490062858,0.031179424549832,0.000043956513940,0.000447881236627,0.001551546140677,0.004291106171613,0.006903548716292,0.021485231205323,0.002790644628217,37,377,1306,3612,5811,18085,2349,31577,5332,26245,39.3498,-75.5148
Northeast,Delaware,2006,853476,0.041755128439464,0.007010156114525,0.034744972324939,0.000049210522616,0.000488590188828,0.002098477285829,0.004373878117252,0.007424930519429,0.023940919252563,0.003379122552948,42,417,1791,3733,6337,20433,2884,35637,5983,29654,39.3498,-75.5148
Northeast,Delaware,2007,864764,0.041385857875675,0.007115236064406,0.034270621811269,0.000045099009672,0.000396640008141,0.002054895902235,0.004618601144358,0.007511876072547,0.024022739151954,0.002736006586768,39,343,1777,3994,6496,20774,2366,35789,6153,29636,39.3498,-75.5148
Northeast,Delaware,2008,876211,0.042880082537197,0.007061084601768,0.035818997935429,0.000065052824034,0.000423413995031,0.002107939754237,0.004464678028466,0.007741286060093,0.025159465014705,0.002918246860631,57,371,1847,3912,6783,22045,2557,37572,6187,31385,39.3498,-75.5148
Northeast,Delaware,2009,885122,0.039992227060225,0.006454477461864,0.033537749598361,0.000046321298081,0.000446266164438,0.001898043433561,0.004063846565784,0.007844116404292,0.023540257727183,0.002153375466885,41,395,1680,3597,6943,20836,1906,35398,5713,29685,39.3498,-75.5148
Northeast,Delaware,2010,897934,0.040691186657371,0.006208696852998,0.034482489804373,0.000053456044654,0.000347464290249,0.002036898034822,0.003770878483274,0.008369211991082,0.023965013018774,0.002148264794517,48,312,1829,3386,7515,21519,1929,36538,5575,30963,39.3498,-75.5148
South,Florida,1973,7678000,0.059602891377963,0.006045715029956,0.053557176348007,0.000153685855692,0.000318702787184,0.002223104975254,0.003350221411826,0.018572154206825,0.030486194321438,0.004498827819745,1180,2447,17069,25723,142597,234073,34542,457631,46419,411212,27.8333,-81.717
South,Florida,1974,8090000,0.073873423980223,0.006776390605686,0.067097033374537,0.000147218788628,0.000359703337454,0.002751915945612,0.003517552533993,0.022872929542645,0.039395302843016,0.004828800988875,1191,2910,22263,28457,185042,318708,39065,597636,54821,542815,27.8333,-81.717
South,Florida,1975,8357000,0.077212277132942,0.006885245901639,0.070327031231303,0.000135215986598,0.000357305253081,0.002396912767740,0.003995811894220,0.023496230704798,0.042404451358143,0.004426349168362,1130,2986,20031,33393,196358,354374,36991,645263,57540,587723,27.8333,-81.717
South,Florida,1976,8421000,0.070167438546491,0.006483434271464,0.063684004275027,0.000107231920200,0.000362783517397,0.001863792898706,0.004149625935162,0.019547440921506,0.040739698373115,0.003396864980406,903,3055,15695,34944,164609,343069,28605,590880,54597,536283,27.8333,-81.717
South,Florida,1977,8452000,0.067385944155230,0.006868433506862,0.060517510648367,0.000101632749645,0.000396119261713,0.001879436819688,0.004491244675816,0.018598556554662,0.038405229531472,0.003513724562234,859,3348,15885,37960,157195,324601,29698,569546,58052,511494,27.8333,-81.717
South,Florida,1978,8594000,0.070694903420991,0.007655573656039,0.063039329764952,0.000110425878520,0.000460786595299,0.002059692808936,0.005024668373284,0.019788340702816,0.039364556667442,0.003886432394694,949,3960,17701,43182,170061,338299,33400,607552,65792,541760,27.8333,-81.717
South,Florida,1979,8860000,0.076880586907449,0.008338713318284,0.068541873589165,0.000122347629797,0.000516478555305,0.002494018058691,0.005205869074492,0.021544469525959,0.042674830699774,0.004322573363431,1084,4576,22097,46124,190884,378099,38298,681162,73881,607281,27.8333,-81.717
South,Florida,1980,9567112,0.084019608007098,0.009835256449386,0.074184351557712,0.000144975829697,0.000568510120923,0.003555409406726,0.005566361092041,0.025067648418875,0.044341803461693,0.004774899677144,1387,5439,34015,53254,239825,424223,45682,803825,94095,709730,27.8333,-81.717
South,Florida,1981,10166000,0.080324513082825,0.009650698406453,0.070673814676372,0.000149714735392,0.000561381074169,0.003489376352548,0.005450226244344,0.023759197324415,0.042418060200669,0.004496557151289,1522,5707,35473,55407,241536,431222,45712,816579,98109,718470,27.8333,-81.717
South,Florida,1982,10416000,0.074652169738863,0.008968029953917,0.065684139784946,0.000135272657450,0.000536386328725,0.002976382488479,0.005319988479263,0.020346774193548,0.041038978494624,0.004298387096774,1409,5587,31002,55413,211932,427462,44772,777577,93411,684166,27.8333,-81.717
South,Florida,1983,10680000,0.067811423220974,0.008267041198502,0.059544382022472,0.000112265917603,0.000484082397004,0.002633520599251,0.005037172284644,0.017968352059925,0.037527715355805,0.004048314606742,1199,5170,28126,53797,191902,400796,43236,724226,88292,635934,27.8333,-81.717
South,Florida,1984,10976000,0.068212372448980,0.008679846938776,0.059532525510204,0.000115160349854,0.000507470845481,0.002761570699708,0.005295645043732,0.018079992711370,0.037185951166181,0.004266581632653,1264,5570,30311,58125,198446,408153,46830,748699,95270,653429,27.8333,-81.717
South,Florida,1985,11366000,0.075742477564667,0.009411490409995,0.066330987154672,0.000114024282949,0.000528242125638,0.003123878233327,0.005645345768080,0.020095196199191,0.040981171916241,0.005254619039240,1296,6004,35506,64165,228402,465792,59724,860889,106971,753918,27.8333,-81.717
South,Florida,1986,11675000,0.082283854389722,0.010365139186296,0.071918715203426,0.000117430406852,0.000526937901499,0.003667837259101,0.006052933618844,0.022212505353319,0.043725567451820,0.005980642398287,1371,6152,42822,70668,259331,510496,69824,960664,121013,839651,27.8333,-81.717
South,Florida,1987,12023000,0.085031606088331,0.010244364967146,0.074787241121184,0.000114031439740,0.000501705065292,0.003565582633286,0.006063045828828,0.022568909589953,0.045451717541379,0.006766613989853,1371,6032,42869,72896,271346,546466,81355,1022335,123168,899167,27.8333,-81.717
South,Florida,1988,12377000,0.089376424012281,0.011177425870566,0.078198998141715,0.000114405752606,0.000497212571706,0.004032964369395,0.006532843176860,0.022942554738628,0.047605639492607,0.007650803910479,1416,6154,49916,80857,283960,589215,94694,1106212,138343,967869,27.8333,-81.717
South,Florida,1989,12671000,0.088044905690159,0.011094230921001,0.076950674769158,0.000110883118933,0.000497119406519,0.004039775866151,0.006446452529398,0.022828032515192,0.046065977428774,0.008056664825191,1405,6299,51188,81683,289254,583702,102086,1115617,140575,975042,27.8333,-81.717
South,Florida,1990,12937926,0.088107939402343,0.012443261771632,0.075664677630711,0.000106585862371,0.000524118007786,0.004168210577182,0.007644347324293,0.021706106527430,0.045695886651385,0.008262684451897,1379,6781,53928,98902,280832,591210,106902,1139934,160990,978944,27.8333,-81.717
South,Florida,1991,13277000,0.085472245236123,0.011843413421707,0.073628831814416,0.000093997137908,0.000517059576712,0.003998267680952,0.007234089026135,0.020058220983656,0.045734879867440,0.007835730963320,1248,6865,53085,96047,266313,607222,104035,1134815,157245,977570,27.8333,-81.717
South,Florida,1992,13488000,0.083582443653618,0.012071989916963,0.071510453736655,0.000089561091340,0.000541963226572,0.003668594306050,0.007771871293001,0.018887529655991,0.044342600830368,0.008280323250297,1208,7310,49482,104827,254755,598093,111685,1127360,162827,964533,27.8333,-81.717
South,Florida,1993,13679000,0.083510344323415,0.012060457635792,0.071449886687623,0.000089480225163,0.000537977922363,0.003575773082828,0.007857226405439,0.018353900138899,0.044139483880401,0.008956502668324,1224,7359,48913,107479,251063,603784,122516,1142338,164975,977363,27.8333,-81.717
South,Florida,1994,13953000,0.082499892496237,0.011468214720849,0.071031677775389,0.000083494588977,0.000523256647316,0.003287536730452,0.007573926754103,0.017010033684512,0.044906328388160,0.009115315702716,1165,7301,45871,105679,237341,626578,127186,1151121,160016,991105,27.8333,-81.717
South,Florida,1995,14166000,0.077015318367923,0.010709515741917,0.066305802626006,0.000073203444868,0.000486164054779,0.002999082309756,0.007151065932514,0.015223563461810,0.043223987011154,0.007858252153043,1037,6887,42485,101302,215657,612311,111320,1090999,151711,939288,27.8333,-81.717
South,Florida,1996,14400000,0.074973819444445,0.010510416666667,0.064463402777778,0.000074791666667,0.000521388888889,0.002891875000000,0.007022361111111,0.015212222222222,0.042045000000000,0.007206180555556,1077,7508,41643,101122,219056,605448,103769,1079623,151350,928273,27.8333,-81.717
South,Florida,1997,14654000,0.072717960966289,0.010235840043674,0.062482120922615,0.000069059642418,0.000518561484919,0.002760952640917,0.006887266275420,0.014598471407124,0.040568581957145,0.007315067558346,1012,7599,40459,100926,213926,594492,107195,1065609,149996,915613,27.8333,-81.717
South,Florida,1998,14916000,0.068860485384822,0.009386967015286,0.059473518369536,0.000064829713060,0.000496379726468,0.002426790024135,0.006398967551622,0.013616586216144,0.038867792973988,0.006989139179405,967,7404,36198,95447,203105,579752,104250,1027123,140016,887107,27.8333,-81.717
South,Florida,1999,15111000,0.062055323936205,0.008539739262789,0.053515584673417,0.000056846006221,0.000462576930713,0.002115611144200,0.005904705181656,0.012003044140030,0.035345443716498,0.006167096816888,859,6990,31969,89226,181378,534105,93191,937718,129044,808674,27.8333,-81.717
South,Florida,2000,15982378,0.056947345382521,0.008120005671246,0.048827339711275,0.000056499727387,0.000441548810822,0.001990254516568,0.005631702616469,0.010818039718495,0.032429341866398,0.005579958126381,903,7057,31809,90008,172898,518298,89181,910154,129777,780377,27.8333,-81.717
South,Florida,2001,16373330,0.055775459237675,0.007983287455881,0.047792171781794,0.000053379489695,0.000405598616775,0.002007349757197,0.005516959592215,0.010752363752517,0.031548133458496,0.005491674570781,874,6641,32867,90331,176052,516548,89917,913230,130713,782517,27.8333,-81.717
South,Florida,2002,16691701,0.054275894350132,0.007711676599048,0.046564217751085,0.000054578020538,0.000404572308119,0.001951928086898,0.005300598183493,0.010618570270340,0.030642652896790,0.005302994583955,911,6753,32581,88476,177242,511478,88516,905957,128721,777236,27.8333,-81.717
South,Florida,2003,16999181,0.051883440737527,0.007310940450602,0.044572500286926,0.000054355559836,0.000395724946984,0.001854383455297,0.005006476488485,0.010038365965984,0.029736079638190,0.004798054682752,924,6727,31523,85106,170644,505489,81563,881976,124280,757696,27.8333,-81.717
South,Florida,2004,17385430,0.048942994219873,0.007118259370059,0.041824734849814,0.000054413379479,0.000380318462069,0.001725410300464,0.004958117228047,0.009567321602054,0.027752204000706,0.004505209247053,946,6612,29997,86199,166332,482484,78325,850895,123754,727141,27.8333,-81.717
South,Florida,2005,17768191,0.047216680640140,0.007088903985780,0.040127776654360,0.000049695548635,0.000371000064103,0.001696346015191,0.004971862357851,0.009274044836641,0.026615652657043,0.004238079160675,883,6592,30141,88341,164783,472912,75303,838955,125957,712998,27.8333,-81.717
South,Florida,2006,18089888,0.047026438195748,0.007164334019094,0.039862104176654,0.000062410557766,0.000357934775494,0.001887629155028,0.004856359530805,0.009445774346419,0.026189990783801,0.004226339046433,1129,6475,34147,87851,170873,473774,76454,850703,129602,721101,27.8333,-81.717
South,Florida,2007,18251243,0.048113709296402,0.007225918804544,0.040887790491859,0.000065858528101,0.000336963350935,0.002090597336302,0.004732499589206,0.009963430983851,0.026889894567729,0.004034464940278,1202,6150,38156,86374,181845,490774,73634,878135,131882,746253,27.8333,-81.717
South,Florida,2008,18423878,0.048044499643343,0.006853063182464,0.041191436460880,0.000063450268179,0.000324144569346,0.001968586635235,0.004496881709703,0.010229930962417,0.027513968557543,0.003447536940920,1169,5972,36269,82850,188475,506914,63517,885166,126260,758906,27.8333,-81.717
