Airline,Carrier Code,Flight Number,Tail Number,Flight ID,Event,Airport,Time,Original Time,Longitude,Latitude
American,AA,1137,N4YRAA,AA1137ORDSAN,Depart,ORD,21:45,2149,-87.90444444,41.97944444
American,AA,1138,N441AA,AA1138DFWTPA,Arrive,TPA,22:50,2253,-82.53305556,27.97527778
American,AA,1138,N441AA,AA1138DFWTPA,Depart,DFW,19:30,1934,-97.0375,32.89638889
American,AA,1138,N441AA,AA1138SANDFW,Arrive,DFW,18:55,1856,-97.0375,32.89638889
American,AA,1138,N441AA,AA1138SANDFW,Depart,SAN,14:15,1416,-117.1894444,32.73333333
American,AA,1139,N5FSAA,AA1139MIAORD,Arrive,ORD,0:35,38,-87.90444444,41.97944444
American,AA,1139,N5FSAA,AA1139MIAORD,Depart,MIA,22:35,2238,-80.29055556,25.79305556
American,AA,114,N5FBAA,AA114LAXEWR,Arrive,EWR,15:15,1517,-74.16861111,40.69222222
American,AA,114,N5FBAA,AA114LAXEWR,Depart,LAX,7:20,721,-118.4080556,33.9425
American,AA,1140,N406AA,AA1140DFWORF,Arrive,ORF,23:55,2358,-76.20111111,36.89444444
American,AA,1140,N406AA,AA1140DFWORF,Depart,DFW,20:20,2021,-97.0375,32.89638889
American,AA,1140,N454AA,AA1140SATDFW,Arrive,DFW,18:55,1856,-97.0375,32.89638889
American,AA,1140,N454AA,AA1140SATDFW,Depart,SAT,17:45,1746,-98.46972222,29.53361111
American,AA,1141,N063AA,AA1141BDLSJU,Arrive,SJU,13:25,1327,-66.00166667,18.43916667
American,AA,1141,N063AA,AA1141BDLSJU,Depart,BDL,8:45,846,-72.68305556,41.93888889
American,AA,1142,N225AA,AA1142MCILGA,Arrive,LGA,22:45,2248,-73.8725,40.77722222
American,AA,1142,N225AA,AA1142MCILGA,Depart,MCI,19:10,1913,-94.71388889,39.2975
American,AA,1143,N533AA,AA1143INDDFW,Arrive,DFW,13:05,1309,-97.0375,32.89638889
American,AA,1143,N533AA,AA1143INDDFW,Depart,IND,11:20,1122,-86.29416667,39.71722222
American,AA,1144,N4YUAA,AA1144DFWDCA,Arrive,DCA,11:15,1117,-77.0375,38.85194444
American,AA,1144,N4YUAA,AA1144DFWDCA,Depart,DFW,7:50,753,-97.0375,32.89638889
American,AA,1144,N4YUAA,AA1144IAHDFW,Arrive,DFW,6:55,656,-97.0375,32.89638889
American,AA,1144,N4YUAA,AA1144IAHDFW,Depart,IAH,5:55,555,-95.33972222,29.98027778
American,AA,1145,N492AA,AA1145ORDATL,Arrive,ATL,15:00,1502,-84.42694444,33.64027778
American,AA,1145,N492AA,AA1145ORDATL,Depart,ORD,11:50,1152,-87.90444444,41.97944444
American,AA,1145,N4YBAA,AA1145MCIORD,Arrive,ORD,11:55,1156,-87.90444444,41.97944444
American,AA,1145,N4YBAA,AA1145MCIORD,Depart,MCI,10:25,1029,-94.71388889,39.2975
American,AA,1147,N4XJAA,AA1147PHLORD,Arrive,ORD,13:35,1339,-87.90444444,41.97944444
American,AA,1147,N4XJAA,AA1147PHLORD,Depart,PHL,12:20,1222,-75.24111111,39.87194444
American,AA,1148,N412AA,AA1148DFWDTW,Arrive,DTW,20:45,2045,-83.35333333,42.21222222
American,AA,1148,N412AA,AA1148DFWDTW,Depart,DFW,17:25,1728,-97.0375,32.89638889
American,AA,1148,N412AA,AA1148SANDFW,Arrive,DFW,16:30,1634,-97.0375,32.89638889
American,AA,1148,N412AA,AA1148SANDFW,Depart,SAN,11:45,1149,-117.1894444,32.73333333
American,AA,1149,N462AA,AA1149DTWORD,Arrive,ORD,11:00,1104,-87.90444444,41.97944444
American,AA,1149,N462AA,AA1149DTWORD,Depart,DTW,8:10,814,-83.35333333,42.21222222
American,AA,1150,N4UBAA,AA1150DFWMSY,Arrive,MSY,14:25,1426,-90.25777778,29.99333333
American,AA,1150,N4UBAA,AA1150DFWMSY,Depart,DFW,13:05,1307,-97.0375,32.89638889
American,AA,1151,N5EMAA,AA1151PHLSJU,Arrive,SJU,11:25,1126,-66.00166667,18.43916667
American,AA,1151,N5EMAA,AA1151PHLSJU,Depart,PHL,6:55,657,-75.24111111,39.87194444
American,AA,1152,N623AA,AA1152MIABOS,Arrive,BOS,19:55,1958,-71.005,42.36416667
American,AA,1152,N623AA,AA1152MIABOS,Depart,MIA,16:40,1640,-80.29055556,25.79305556
American,AA,1153,N533AA,AA1153DFWTUS,Arrive,TUS,21:55,2155,-110.9413889,32.11611111
American,AA,1153,N533AA,AA1153DFWTUS,Depart,DFW,20:35,2036,-97.0375,32.89638889
American,AA,1153,N533AA,AA1153JAXDFW,Arrive,DFW,19:50,1951,-97.0375,32.89638889
American,AA,1153,N533AA,AA1153JAXDFW,Depart,JAX,17:45,1746,-81.68777778,30.49388889
American,AA,1155,N489AA,AA1155BWISTL,Arrive,STL,8:30,834,-90.35972222,38.7475
American,AA,1155,N489AA,AA1155BWISTL,Depart,BWI,6:55,658,-76.66833333,39.17527778
American,AA,1155,N489AA,AA1155STLSAT,Arrive,SAT,11:50,1153,-98.46972222,29.53361111
American,AA,1155,N489AA,AA1155STLSAT,Depart,STL,9:25,929,-90.35972222,38.7475
American,AA,1157,N4WVAA,AA1157DFWSEA,Arrive,SEA,10:00,1002,-122.3091667,47.44888889
American,AA,1157,N4WVAA,AA1157DFWSEA,Depart,DFW,7:50,751,-97.0375,32.89638889
American,AA,1158,N516AA,AA1158FATDFW,Arrive,DFW,19:50,1952,-97.0375,32.89638889
American,AA,1158,N516AA,AA1158FATDFW,Depart,FAT,14:35,1435,-119.7180556,36.77611111
American,AA,1159,N482AA,AA1159RDUDFW,Arrive,DFW,10:20,1021,-97.0375,32.89638889
American,AA,1159,N482AA,AA1159RDUDFW,Depart,RDU,8:10,814,-78.78722222,35.8775
American,AA,1160,N3BYAA,AA1160DFWDTW,Arrive,DTW,16:05,1605,-83.35333333,42.21222222
American,AA,1160,N3BYAA,AA1160DFWDTW,Depart,DFW,12:40,1244,-97.0375,32.89638889
American,AA,1160,N3BYAA,AA1160SNADFW,Arrive,DFW,11:45,1148,-97.0375,32.89638889
American,AA,1160,N3BYAA,AA1160SNADFW,Depart,SNA,6:40,642,-117.8680556,33.67555556
American,AA,1161,N423AA,AA1161ORDSTL,Arrive,STL,0:35,38,-90.35972222,38.7475
American,AA,1161,N423AA,AA1161ORDSTL,Depart,ORD,23:30,2333,-87.90444444,41.97944444
American,AA,1161,N423AA,AA1161PHLORD,Arrive,ORD,23:00,2300,-87.90444444,41.97944444
American,AA,1161,N423AA,AA1161PHLORD,Depart,PHL,21:45,2149,-75.24111111,39.87194444
American,AA,1162,N298AA,AA1162DFWXNA,Arrive,XNA,17:00,1702,,
American,AA,1162,N298AA,AA1162DFWXNA,Depart,DFW,15:55,1559,-97.0375,32.89638889
American,AA,1162,N298AA,AA1162OAKDFW,Arrive,DFW,15:00,1500,-97.0375,32.89638889
American,AA,1162,N298AA,AA1162OAKDFW,Depart,OAK,9:45,947,-122.2205556,37.72111111
American,AA,1163,N5TEAA,AA1163DFWSMF,Arrive,SMF,11:40,1143,-121.5905556,38.69527778
American,AA,1163,N5TEAA,AA1163DFWSMF,Depart,DFW,9:55,959,-97.0375,32.89638889
American,AA,1164,N201AA,AA1164PDXDFW,Arrive,DFW,13:15,1317,-97.0375,32.89638889
American,AA,1164,N201AA,AA1164PDXDFW,Depart,PDX,7:40,743,-122.5975,45.58861111
American,AA,1164,N577AA,AA1164DFWOKC,Arrive,OKC,15:25,1527,-97.60055556,35.39305556
American,AA,1164,N577AA,AA1164DFWOKC,Depart,DFW,14:40,1440,-97.0375,32.89638889
American,AA,1165,N068AA,AA1165JFKMIA,Arrive,MIA,13:05,1305,-80.29055556,25.79305556
American,AA,1165,N068AA,AA1165JFKMIA,Depart,JFK,9:25,928,-73.77888889,40.63972222
American,AA,1166,N4YEAA,AA1166PDXDFW,Arrive,DFW,21:00,2104,-97.0375,32.89638889
American,AA,1166,N4YEAA,AA1166PDXDFW,Depart,PDX,14:50,1454,-122.5975,45.58861111
American,AA,1166,N517AA,AA1166DFWIAH,Arrive,IAH,22:50,2252,-95.33972222,29.98027778
American,AA,1166,N517AA,AA1166DFWIAH,Depart,DFW,21:50,2150,-97.0375,32.89638889
American,AA,1167,N278AA,AA1167ORDDEN,Arrive,DEN,14:15,1417,-104.6669444,39.85833333
American,AA,1167,N278AA,AA1167ORDDEN,Depart,ORD,12:45,1249,-87.90444444,41.97944444
American,AA,1168,N580AA,AA1168STLORD,Arrive,ORD,16:25,1626,-87.90444444,41.97944444
American,AA,1168,N580AA,AA1168STLORD,Depart,STL,14:40,1440,-90.35972222,38.7475
American,AA,1169,N050AA,AA1169JFKSJU,Arrive,SJU,3:35,339,-66.00166667,18.43916667
American,AA,1169,N050AA,AA1169JFKSJU,Depart,JFK,23:00,2301,-73.77888889,40.63972222
American,AA,117,N328AA,AA117JFKLAX,Arrive,LAX,19:05,1905,-118.4080556,33.9425
American,AA,117,N328AA,AA117JFKLAX,Depart,JFK,15:35,1535,-73.77888889,40.63972222
American,AA,1170,N4TXAA,AA1170PHXORD,Arrive,ORD,23:05,2305,-87.90444444,41.97944444
American,AA,1170,N4TXAA,AA1170PHXORD,Depart,PHX,19:05,1907,-112.0080556,33.43416667
American,AA,1172,N564AA,AA1172SJCAUS,Arrive,AUS,17:20,1723,-97.66972222,30.19444444
American,AA,1172,N564AA,AA1172SJCAUS,Depart,SJC,12:10,1212,-121.9288889,37.36166667
American,AA,1173,N491AA,AA1173BOSORD,Arrive,ORD,20:40,2042,-87.90444444,41.97944444
American,AA,1173,N491AA,AA1173BOSORD,Depart,BOS,18:20,1824,-71.005,42.36416667
American,AA,1174,N518AA,AA1174OAKDFW,Arrive,DFW,19:45,1947,-97.0375,32.89638889
American,AA,1174,N518AA,AA1174OAKDFW,Depart,OAK,14:30,1433,-122.2205556,37.72111111
American,AA,1176,N3ATAA,AA1176RNOORD,Arrive,ORD,17:30,1733,-87.90444444,41.97944444
American,AA,1176,N3ATAA,AA1176RNOORD,Depart,RNO,11:40,1140,-119.7680556,39.49833333
American,AA,1179,N4YRAA,AA1179ORDSAT,Arrive,SAT,17:35,1739,-98.46972222,29.53361111
American,AA,1179,N4YRAA,AA1179ORDSAT,Depart,ORD,14:35,1437,-87.90444444,41.97944444
American,AA,118,N320AA,AA118LAXJFK,Arrive,JFK,14:45,1447,-73.77888889,40.63972222
American,AA,118,N320AA,AA118LAXJFK,Depart,LAX,6:55,659,-118.4080556,33.9425
American,AA,1180,N4YKAA,AA1180DFWRIC,Arrive,RIC,17:00,1701,-77.31944444,37.505
American,AA,1180,N4YKAA,AA1180DFWRIC,Depart,DFW,13:35,1336,-97.0375,32.89638889
American,AA,1181,N403AA,AA1181ATLDFW,Arrive,DFW,14:30,1433,-97.0375,32.89638889
American,AA,1181,N403AA,AA1181ATLDFW,Depart,ATL,13:00,1300,-84.42694444,33.64027778
American,AA,1181,N403AA,AA1181DFWDEN,Arrive,DEN,16:10,1611,-104.6669444,39.85833333
American,AA,1181,N403AA,AA1181DFWDEN,Depart,DFW,15:10,1512,-97.0375,32.89638889
American,AA,1182,N470AA,AA1182LAXAUS,Arrive,AUS,13:35,1336,-97.66972222,30.19444444
American,AA,1182,N470AA,AA1182LAXAUS,Depart,LAX,8:55,857,-118.4080556,33.9425
American,AA,1183,N221AA,AA1183RDUORD,Arrive,ORD,21:20,2121,-87.90444444,41.97944444
American,AA,1183,N221AA,AA1183RDUORD,Depart,RDU,19:55,1959,-78.78722222,35.8775
American,AA,1184,N561AA,AA1184ORDEWR,Arrive,EWR,14:45,1449,-74.16861111,40.69222222
American,AA,1184,N561AA,AA1184ORDEWR,Depart,ORD,11:20,1121,-87.90444444,41.97944444
American,AA,1185,N499AA,AA1185ORDMSY,Arrive,MSY,20:50,2052,-90.25777778,29.99333333
American,AA,1185,N499AA,AA1185ORDMSY,Depart,ORD,18:35,1837,-87.90444444,41.97944444
American,AA,1186,N5EWAA,AA1186LAXLAS,Arrive,LAS,20:45,2048,-115.1522222,36.08027778
American,AA,1186,N5EWAA,AA1186LAXLAS,Depart,LAX,19:40,1944,-118.4080556,33.9425
American,AA,1187,N541AA,AA1187ORDMCI,Arrive,MCI,14:10,1411,-94.71388889,39.2975
American,AA,1187,N541AA,AA1187ORDMCI,Depart,ORD,12:50,1253,-87.90444444,41.97944444
American,AA,1189,N5TFAA,AA1189BWIDFW,Arrive,DFW,20:30,2033,-97.0375,32.89638889
American,AA,1189,N5TFAA,AA1189BWIDFW,Depart,BWI,18:05,1807,-76.66833333,39.17527778
American,AA,119,N5FBAA,AA119EWRLAX,Arrive,LAX,20:00,2000,-118.4080556,33.9425
American,AA,119,N5FBAA,AA119EWRLAX,Depart,EWR,17:05,1707,-74.16861111,40.69222222
American,AA,1191,N5TTAA,AA1191DFWSMF,Arrive,SMF,13:45,1349,-121.5905556,38.69527778
American,AA,1191,N5TTAA,AA1191DFWSMF,Depart,DFW,12:05,1209,-97.0375,32.89638889
American,AA,1192,N631AA,AA1192PHXDFW,Arrive,DFW,15:25,1527,-97.0375,32.89638889
American,AA,1192,N631AA,AA1192PHXDFW,Depart,PHX,12:25,1225,-112.0080556,33.43416667
American,AA,1194,N3ASAA,AA1194LAXORD,Arrive,ORD,17:15,1718,-87.90444444,41.97944444
American,AA,1194,N3ASAA,AA1194LAXORD,Depart,LAX,11:25,1126,-118.4080556,33.9425
American,AA,1195,N545AA,AA1195PITDFW,Arrive,DFW,17:15,1715,-97.0375,32.89638889
American,AA,1195,N545AA,AA1195PITDFW,Depart,PIT,14:55,1455,-80.23277778,40.49138889
American,AA,1196,N569AA,AA1196DFWOKC,Arrive,OKC,21:40,2144,-97.60055556,35.39305556
American,AA,1196,N569AA,AA1196DFWOKC,Depart,DFW,20:55,2055,-97.0375,32.89638889
American,AA,1196,N569AA,AA1196LAXDFW,Arrive,DFW,19:20,1924,-97.0375,32.89638889
American,AA,1196,N569AA,AA1196LAXDFW,Depart,LAX,14:25,1427,-118.4080556,33.9425
American,AA,1197,N403AA,AA1197ATLDFW,Arrive,DFW,8:20,824,-97.0375,32.89638889
American,AA,1197,N403AA,AA1197ATLDFW,Depart,ATL,6:55,655,-84.42694444,33.64027778
American,AA,1198,N4XEAA,AA1198DFWOMA,Arrive,OMA,14:05,1408,-95.89361111,41.3025
American,AA,1198,N4XEAA,AA1198DFWOMA,Depart,DFW,12:40,1240,-97.0375,32.89638889
American,AA,1198,N4XEAA,AA1198LGBDFW,Arrive,DFW,11:30,1130,-97.0375,32.89638889
American,AA,1198,N4XEAA,AA1198LGBDFW,Depart,LGB,6:45,647,-118.1513889,33.8175
American,AA,1199,N482AA,AA1199AUSDFW,Arrive,DFW,20:55,2058,-97.0375,32.89638889
American,AA,1199,N482AA,AA1199AUSDFW,Depart,AUS,19:55,1959,-97.66972222,30.19444444
American,AA,1199,N482AA,AA1199DFWSAN,Arrive,SAN,22:50,2254,-117.1894444,32.73333333
American,AA,1199,N482AA,AA1199DFWSAN,Depart,DFW,21:55,2155,-97.0375,32.89638889
American,AA,12,N3APAA,AA12LAXBOS,Arrive,BOS,0:15,16,-71.005,42.36416667
American,AA,12,N3APAA,AA12LAXBOS,Depart,LAX,16:30,1633,-118.4080556,33.9425
American,AA,1200,N506AA,AA1200SFODFW,Arrive,DFW,17:55,1755,-97.0375,32.89638889
American,AA,1200,N506AA,AA1200SFODFW,Depart,SFO,12:20,1224,-122.3747222,37.61888889
American,AA,1201,N276AA,AA1201BWIORD,Arrive,ORD,9:25,927,-87.90444444,41.97944444
American,AA,1201,N276AA,AA1201BWIORD,Depart,BWI,7:15,719,-76.66833333,39.17527778
American,AA,1202,N5BSAA,AA1202DFWMCO,Arrive,MCO,16:55,1655,-81.31583333,28.42888889
American,AA,1202,N5BSAA,AA1202DFWMCO,Depart,DFW,13:40,1341,-97.0375,32.89638889
American,AA,1204,N445AA,AA1204MIAATL,Arrive,ATL,21:45,2145,-84.42694444,33.64027778
American,AA,1204,N445AA,AA1204MIAATL,Depart,MIA,18:15,1815,-80.29055556,25.79305556
American,AA,1205,N5BSAA,AA1205FLLDFW,Arrive,DFW,12:20,1221,-97.0375,32.89638889
American,AA,1205,N5BSAA,AA1205FLLDFW,Depart,FLL,10:10,1010,-80.1525,26.0725
American,AA,1206,N577AA,AA1206DFWPVD,Arrive,PVD,21:50,2154,-71.42805556,41.72388889
American,AA,1206,N577AA,AA1206DFWPVD,Depart,DFW,17:50,1751,-97.0375,32.89638889
American,AA,1206,N577AA,AA1206OKCDFW,Arrive,DFW,17:00,1704,-97.0375,32.89638889
American,AA,1206,N577AA,AA1206OKCDFW,Depart,OKC,16:00,1604,-97.60055556,35.39305556
American,AA,1207,N416AA,AA1207ORDPBI,Arrive,PBI,13:45,1345,-80.09555556,26.68305556
American,AA,1207,N416AA,AA1207ORDPBI,Depart,ORD,9:45,946,-87.90444444,41.97944444
American,AA,1208,N626AA,AA1208ORDMCO,Arrive,MCO,19:40,1944,-81.31583333,28.42888889
American,AA,1208,N626AA,AA1208ORDMCO,Depart,ORD,16:10,1613,-87.90444444,41.97944444
American,AA,1209,N276AA,AA1209EWRORD,Arrive,ORD,23:40,2341,-87.90444444,41.97944444
American,AA,1209,N276AA,AA1209EWRORD,Depart,EWR,22:25,2227,-74.16861111,40.69222222
American,AA,1210,N529AA,AA1210DFWATL,Arrive,ATL,21:45,2148,-84.42694444,33.64027778
American,AA,1210,N529AA,AA1210DFWATL,Depart,DFW,17:45,1745,-97.0375,32.89638889
American,AA,1210,N542AA,AA1210DENDFW,Arrive,DFW,16:30,1634,-97.0375,32.89638889
American,AA,1210,N542AA,AA1210DENDFW,Depart,DEN,13:35,1339,-104.6669444,39.85833333
American,AA,1212,N208AA,AA1212SEADFW,Arrive,DFW,5:15,518,-97.0375,32.89638889
American,AA,1212,N208AA,AA1212SEADFW,Depart,SEA,23:30,2330,-122.3091667,47.44888889
American,AA,1214,N409AA,AA1214MCIORD,Arrive,ORD,10:20,1020,-87.90444444,41.97944444
American,AA,1214,N409AA,AA1214MCIORD,Depart,MCI,8:55,856,-94.71388889,39.2975
American,AA,1215,N4WEAA,AA1215TULDFW,Arrive,DFW,10:05,1008,-97.0375,32.89638889
American,AA,1215,N4WEAA,AA1215TULDFW,Depart,TUL,9:00,904,-95.88805556,36.19833333
American,AA,1216,N505AA,AA1216MIACLT,Arrive,CLT,1:20,122,-80.94305556,35.21388889
American,AA,1216,N505AA,AA1216MIACLT,Depart,MIA,23:25,2328,-80.29055556,25.79305556
American,AA,1217,N4WNAA,AA1217ORDAUS,Arrive,AUS,22:05,2209,-97.66972222,30.19444444
American,AA,1217,N4WNAA,AA1217ORDAUS,Depart,ORD,19:20,1922,-87.90444444,41.97944444
American,AA,1218,N469AA,AA1218DFWBHM,Arrive,BHM,15:00,1500,-86.75333333,33.56277778
American,AA,1218,N469AA,AA1218DFWBHM,Depart,DFW,13:35,1335,-97.0375,32.89638889
American,AA,1218,N469AA,AA1218SFODFW,Arrive,DFW,12:25,1228,-97.0375,32.89638889
American,AA,1218,N469AA,AA1218SFODFW,Depart,SFO,7:15,717,-122.3747222,37.61888889
American,AA,1219,N418AA,AA1219DCAMIA,Arrive,MIA,15:25,1527,-80.29055556,25.79305556
American,AA,1219,N418AA,AA1219DCAMIA,Depart,DCA,12:35,1239,-77.0375,38.85194444
American,AA,1220,N515AA,AA1220DENDFW,Arrive,DFW,14:30,1430,-97.0375,32.89638889
American,AA,1220,N515AA,AA1220DENDFW,Depart,DEN,11:40,1140,-104.6669444,39.85833333
American,AA,1221,N4YPAA,AA1221DFWSEA,Arrive,SEA,23:55,2356,-122.3091667,47.44888889
American,AA,1221,N4YPAA,AA1221DFWSEA,Depart,DFW,21:50,2153,-97.0375,32.89638889
American,AA,1221,N4YPAA,AA1221STLDFW,Arrive,DFW,21:00,2104,-97.0375,32.89638889
American,AA,1221,N4YPAA,AA1221STLDFW,Depart,STL,18:55,1857,-90.35972222,38.7475
American,AA,1222,N559AA,AA1222DFWPIT,Arrive,PIT,10:50,1054,-80.23277778,40.49138889
American,AA,1222,N559AA,AA1222DFWPIT,Depart,DFW,7:35,736,-97.0375,32.89638889
American,AA,1223,N489AA,AA1223DFWELP,Arrive,ELP,19:10,1912,-106.3777778,31.80666667
American,AA,1223,N489AA,AA1223DFWELP,Depart,DFW,18:20,1824,-97.0375,32.89638889
American,AA,1224,N4WLAA,AA1224ORDPVD,Arrive,PVD,16:55,1656,-71.42805556,41.72388889
American,AA,1224,N4WLAA,AA1224ORDPVD,Depart,ORD,14:00,1402,-87.90444444,41.97944444
American,AA,1226,N460AA,AA1226DFWRDU,Arrive,RDU,14:15,1419,-78.78722222,35.8775
American,AA,1226,N460AA,AA1226DFWRDU,Depart,DFW,11:00,1100,-97.0375,32.89638889
American,AA,1227,N295AA,AA1227MCIDFW,Arrive,DFW,17:05,1706,-97.0375,32.89638889
American,AA,1227,N295AA,AA1227MCIDFW,Depart,MCI,15:15,1519,-94.71388889,39.2975
American,AA,1228,N505AA,AA1228MIAATL,Arrive,ATL,20:40,2041,-84.42694444,33.64027778
American,AA,1228,N505AA,AA1228MIAATL,Depart,MIA,17:45,1746,-80.29055556,25.79305556
American,AA,1229,N5CYAA,AA1229LGAMCO,Arrive,MCO,11:30,1134,-81.31583333,28.42888889
American,AA,1229,N5CYAA,AA1229LGAMCO,Depart,LGA,8:35,837,-73.8725,40.77722222
American,AA,123,N367AA,AA123DFWHNL,Arrive,HNL,16:55,1655,-157.9266667,21.31583333
American,AA,123,N367AA,AA123DFWHNL,Depart,DFW,11:45,1148,-97.0375,32.89638889
American,AA,1230,N477AA,AA1230ORDBOS,Arrive,BOS,19:30,1931,-71.005,42.36416667
American,AA,1230,N477AA,AA1230ORDBOS,Depart,ORD,16:15,1616,-87.90444444,41.97944444
American,AA,1231,N3CHAA,AA1231ORDTUL,Arrive,TUL,18:05,1806,-95.88805556,36.19833333
American,AA,1231,N3CHAA,AA1231ORDTUL,Depart,ORD,16:10,1613,-87.90444444,41.97944444
American,AA,1232,N5EXAA,AA1232SJCDFW,Arrive,DFW,13:05,1308,-97.0375,32.89638889
American,AA,1232,N5EXAA,AA1232SJCDFW,Depart,SJC,8:00,800,-121.9288889,37.36166667
American,AA,1233,N244AA,AA1233ORDPHX,Arrive,PHX,1:10,114,-112.0080556,33.43416667
American,AA,1233,N244AA,AA1233ORDPHX,Depart,ORD,22:15,2215,-87.90444444,41.97944444
American,AA,1234,N3BJAA,AA1234SJCORD,Arrive,ORD,15:40,1540,-87.90444444,41.97944444
American,AA,1234,N3BJAA,AA1234SJCORD,Depart,SJC,9:45,948,-121.9288889,37.36166667
American,AA,1236,N611AA,AA1236SJUMIA,Arrive,MIA,17:20,1723,-80.29055556,25.79305556
American,AA,1236,N611AA,AA1236SJUMIA,Depart,SJU,15:45,1546,-66.00166667,18.43916667
American,AA,1237,N216AA,AA1237DFWSFO,Arrive,SFO,22:15,2215,-122.3747222,37.61888889
American,AA,1237,N216AA,AA1237DFWSFO,Depart,DFW,20:25,2026,-97.0375,32.89638889
American,AA,1238,N249AA,AA1238DFWCMH,Arrive,CMH,15:55,1559,-82.89166667,39.99777778
American,AA,1238,N249AA,AA1238DFWCMH,Depart,DFW,12:55,1255,-97.0375,32.89638889
American,AA,1239,N4XAAA,AA1239RICDFW,Arrive,DFW,10:30,1033,-97.0375,32.89638889
American,AA,1239,N4XAAA,AA1239RICDFW,Depart,RIC,7:55,755,-77.31944444,37.505
American,AA,1240,N226AA,AA1240DFWDCA,Arrive,DCA,12:50,1251,-77.0375,38.85194444
American,AA,1240,N226AA,AA1240DFWDCA,Depart,DFW,9:20,920,-97.0375,32.89638889
American,AA,1241,N3BGAA,AA1241ORDSNA,Arrive,SNA,15:20,1523,-117.8680556,33.67555556
American,AA,1241,N3BGAA,AA1241ORDSNA,Depart,ORD,12:55,1259,-87.90444444,41.97944444
American,AA,1242,N535AA,AA1242ORDPHL,Arrive,PHL,23:25,2327,-75.24111111,39.87194444
American,AA,1242,N535AA,AA1242ORDPHL,Depart,ORD,20:00,2000,-87.90444444,41.97944444
American,AA,1243,N449AA,AA1243AUSDFW,Arrive,DFW,20:10,2010,-97.0375,32.89638889
American,AA,1243,N449AA,AA1243AUSDFW,Depart,AUS,18:55,1858,-97.66972222,30.19444444
American,AA,1244,N4XNAA,AA1244BURDFW,Arrive,DFW,13:30,1330,-97.0375,32.89638889
American,AA,1244,N4XNAA,AA1244BURDFW,Depart,BUR,8:20,820,-118.3586111,34.20055556
American,AA,1244,N4XNAA,AA1244DFWSAT,Arrive,SAT,15:25,1529,-98.46972222,29.53361111
American,AA,1244,N4XNAA,AA1244DFWSAT,Depart,DFW,14:15,1415,-97.0375,32.89638889
American,AA,1245,N542AA,AA1245DFWDEN,Arrive,DEN,12:55,1259,-104.6669444,39.85833333
American,AA,1245,N542AA,AA1245DFWDEN,Depart,DFW,11:55,1155,-97.0375,32.89638889
American,AA,1246,N445AA,AA1246MIALGA,Arrive,LGA,9:40,943,-73.8725,40.77722222
American,AA,1246,N445AA,AA1246MIALGA,Depart,MIA,7:00,704,-80.29055556,25.79305556
American,AA,1247,N3BUAA,AA1247MIAORD,Arrive,ORD,9:15,916,-87.90444444,41.97944444
American,AA,1247,N3BUAA,AA1247MIAORD,Depart,MIA,6:45,648,-80.29055556,25.79305556
American,AA,1247,N3BUAA,AA1247ORDLAX,Arrive,LAX,12:50,1254,-118.4080556,33.9425
American,AA,1247,N3BUAA,AA1247ORDLAX,Depart,ORD,10:20,1020,-87.90444444,41.97944444
American,AA,1248,N4XJAA,AA1248ORDPHL,Arrive,PHL,11:35,1139,-75.24111111,39.87194444
American,AA,1248,N4XJAA,AA1248ORDPHL,Depart,ORD,8:05,809,-87.90444444,41.97944444
American,AA,1249,N4TXAA,AA1249ORDPHX,Arrive,PHX,18:35,1836,-112.0080556,33.43416667
American,AA,1249,N4TXAA,AA1249ORDPHX,Depart,ORD,15:40,1541,-87.90444444,41.97944444
American,AA,1251,N3BNAA,AA1251MCOMIA,Arrive,MIA,14:35,1435,-80.29055556,25.79305556
American,AA,1251,N3BNAA,AA1251MCOMIA,Depart,MCO,13:40,1340,-81.31583333,28.42888889
American,AA,1253,N424AA,AA1253TPAMIA,Arrive,MIA,14:35,1435,-80.29055556,25.79305556
American,AA,1253,N424AA,AA1253TPAMIA,Depart,TPA,13:45,1347,-82.53305556,27.97527778
American,AA,1254,N539AA,AA1254PBIBOS,Arrive,BOS,10:10,1010,-71.005,42.36416667
American,AA,1254,N539AA,AA1254PBIBOS,Depart,PBI,6:55,658,-80.09555556,26.68305556
American,AA,1255,N486AA,AA1255EWRDFW,Arrive,DFW,14:35,1436,-97.0375,32.89638889
American,AA,1255,N486AA,AA1255EWRDFW,Depart,EWR,11:30,1130,-74.16861111,40.69222222
American,AA,1256,N451AA,AA1256MIABWI,Arrive,BWI,14:30,1430,-76.66833333,39.17527778
American,AA,1256,N451AA,AA1256MIABWI,Depart,MIA,11:50,1150,-80.29055556,25.79305556
American,AA,1257,N4XMAA,AA1257BDLDFW,Arrive,DFW,17:55,1757,-97.0375,32.89638889
American,AA,1257,N4XMAA,AA1257BDLDFW,Depart,BDL,13:50,1350,-72.68305556,41.93888889
American,AA,1258,N4YHAA,AA1258DFWBDL,Arrive,BDL,17:40,1742,-72.68305556,41.93888889
American,AA,1258,N4YHAA,AA1258DFWBDL,Depart,DFW,13:45,1346,-97.0375,32.89638889
American,AA,1258,N504AA,AA1258SFODFW,Arrive,DFW,11:30,1132,-97.0375,32.89638889
American,AA,1258,N504AA,AA1258SFODFW,Depart,SFO,6:20,622,-122.3747222,37.61888889
